_unit_id,comment_text
38+t1r1jHgMXlYS2vKwMWcfFs+g=,"Note: I am 'The Number' now but I still don't seem to have the hang of signing... [ 01:11, 15 Jan 2005 (UTC)]"
NFQcF9ra2caoxnqgAL/KwqrxyrA=,"Hello, please review the discussion page on talk:shotgun and lets open a discussion on changing the barrel lengths for the sports you mentioned.  19:30, 15 Jan 2005 (UTC)"
d5yLYPGPVsDRY1LmJ4xCsFldVTE=," WHY ARE YOU SUCH A GAY NIGGER?!?! 

GOD DAMNDD... YOU ARE SUCH A GAY NIGGER. FUCK FUCK SHTAY AWAY FROM MY KCIK ASS TALK PAGE, BITCH!!

I AM ANGRY

DO NOT BE A BABY 

PLZ DO NOT POS T ANYMORE ON MY ATALK OR DICUSER PAGE!!

I AM GOING TO CUM TO UR HOUSE AND KILL YOUR FAGGITY ASS"
lfMe/xw6JCVUAl+WaUPHGrTKmFw=,"If you go down to the bottom of the article, in the links is the one to Packing.org, which is described as having a state-by-state database. It is difficult to give a simple list, as different states have different definitions of concealed carry and some may not include reciprocity. - 01:01, 16 Jan 2005 (UTC)"
0fixgZw+Ygj78pkLTrcLkgrFV98=," I HAVE A HARD ON FOR WAR 

SUP, NIGGS?????????????????????111111111111111111111111"
dM9SgjERD33RLrrAcHdoUg5WUCU=,"Copy vio

I found an offsite source for that text. Unless you can show otherwise I'm going to have to assume it is a copy vio."
iGXvp/CtL3S2PQirSbXpOA9i+RE=,"Weed, are there any specific issues you have with the draft on the /Temp page? - 03:57, 16 Jan 2005 (UTC)"
YCNHSYPtkLQ13qPUvgVOlwiKUi4=,"Hey
What's your email?  04:25, 16 Jan 2005 (UTC)"
wQSbSMASfm9Y9EuwqCSThfm5TDI=," TDC Email

TDC@dodgeit.com that is my email  04:29, Jan 16, 2005 (UTC)"
wds56Bbb3u4LzUvwGywdlV545uo=,"looks at site* dubya tee eff? I sent an email but I don't know if it goes anywhere.  04:44, 16 Jan 2005 (UTC)"
R6k+srhwo/7AzwzP9Iu9qIvUffg=,What properties of materials makes them transparent?
HXeYZwKRcEdr8r3ky/Sk3gvPyOY=," Why did you do St. Vincent?  (shocked) 

WHY did you do this page on St. Vincent, Minnesota?  Are you from the area?  I grew up in the town and don't recognize you.  It's such a small village in the middle of nowhere that I was flabbergasted to see someone had written it already....!!"
1f5C7qgVHdL1q4zoV/H36OQwBpI=,"""

 Nope 

There's little deleted history: I moved Condominium to Condominium (disambiguation), then deleted the redirect left on Condominium.  After that I moved Condominium (housing) to Condominium.  In short, the history is just """"21:58, 16 Jan 2005 . . Frazzydee (Condominium moved to Condominium (disambiguation))"""" -|✍ 13:44, 17 Jan 2005 (UTC)"""
dpUyuPN54LbkxJEJT3o/Xxisiww=," Bush Picutre 
We really should change that bush picture it makes me wanna puke!"
ENfxpcTJI18A8lb+Lg2NX31fpQM=,"This passage was removed

 It allows opposition leaders not only to avoid authorities pressure themselves, but also to protect their supporters by direct interference in arrests, searches etc. E.g., during the 2001 UBK campaign, the deputies were trying to prevent the mass groundless arrests of youth in Kyiv by breaking into militsiya precincts and vehicles.

I agree it's rather specific, but it does colourfully illustrate the rather extreme degree to which immunity applies.  The image of parliamentary deputies participating in what would be considered mass hooliganism by some is just too precious to leave out.  Perhaps it can be more concise, or move over to Politics of Ukraine?  — 17:24, 2005 Jan 17 (UTC)"
8dNnTqAjGaaCeVdzrCyK5+CN6e4=," Well this is a request for comment, right ? Obviously we are not going to solve the matter by convincing people  else the request would not have been asked for in the first place ! So we now have 6 against and 3 in favour, and I'd rather ask wether this is a decision voting, wether other people are interested in voting (even without a 12-line explanation ! ;) ), and when the vote closes.  22:54, 17 Jan 2005 (UTC)"
ZpYk6P5IPv5wPEX/T5lZTgOViC0=,"Evil?

Nothing about how Yoga is seen as evil by many Christian churches? Nothing about how yoga may lead adherents unwittingly, into devil worship (say some Christians)?

 02:46, 18 Jan 2005 (UTC)"
Cqp9+TE7C2J72+xbNBIDS/k0mfg=,"""

 Balkan Language Union 

There was certainly more than stage of the """"Balkan language union"""": the hypothetical ancient stage was what I was referring to (Daco-Thraco-protoAlbano-Greco), not the dark age or medieval period. But okay, since most linguistic references don't affirm an ancient Balkan liguistic union, the removal was fair.  11:01, 18 Jan 2005 (UTC)"""
pGJytsR0jxCR9xEHwjr6vdpHAj8=,No mention of the anti-war protests and peace activism in the Neutron bomb article? I remember there were huge demonstrations in the 1980's to stop neutron bomb making.
XmMt5k6Uf+vnJ0ovTyymm9sHnp8=,Would someone please locate the actual permission document and rules for the individual visit scheme and link to it? Also would like to know if the 7 days permitted is 24 hour blocks or calendar based.
ISQb3FboxIjRfjabjOPqC+WgU3A=," Date linking? 

Is there a reason all the dates in this article are linked?  It seems unnecessary and confusing because none of the dates are particularly significant to the matter being discussed.  I would propose unlinking all the dates."
AXmwx/JGaN8hgAMbftQDvVWIWeY=," (UTC)

 Unfortunately non-Sollog people also get whacked!  23:24, 18 Jan 2005"
GLkMlsqFQjSgFS763U0yDsV5JnY=,"""

 Detailed chronology - 2 

Now that the legalities are covered...

This is massive material. It tends to overwhelm the article, which is now bloated to three times the recommended size of a Wikipedia article. I think we need to summarize here and factor out to separate articles, maybe one for each year.
While clearly well researched, the material is quite POV in the selection of what it covers. I'm firmly on the side of the Republic  one of the first things I ever learned to say in Spanish was """"Sueño y una ametralladero y Franco se va paseo,  but this Wikipedia articles are not the place for partisan polemic. A chronology this detailed should also include the anti-Catholic atrocities by anarchists and other supporters of the Republic. This doesn't.
The material is written in indifferent English. Right now, I'm engaged in a copy edit, which is being made difficult by the size of this article and the current miserable state of the servers.
I do not think it is appropriate in Wikipedia to repeatedly refer to the Nationalists as """"the Fascists"""".  Would I call them that in my own writing outside Wikipedia? Sure. And someone on the Right would probably use different words than """"Republicans"""", """"legitimate government"""", etc. in his/her own writing. Here, I'd favor """"Nationalists"""" or """"Insurgents"""" almost everywhere that the article currently says """"Fascists"""". Does anyone want to present an argument to the contrary?
Anyway, I'm trying to clean this all up. Suggestions are welcome. So is help. I'm not sure how much time I'll have for this  it's not my main focus within Wikipedia, and I suspect that (for entirely good reasons) I may soon have a lot less time for Wikipedia than I've lately had.   | Talk 23:25, Jan 19, 2005 (UTC)"""
sgGdrwwVbV5Jd/+pm0wv48Du9gI=," PDA's are NOT Embedded Systems 

PDA's aren't really considered Embedded Systems anymore. They have become as generic as Personal Computer with a very large user space."
Uy9jPE7X9u684GkLFwIXvPX2Yy4=," Deletion? 

Should this be a candidate for deletion? Currently it's useless and non-encylopaedic, but someone could turn it in to a real article, especially with the cult following.

I might add something to it, tidy it up, and make a stub.
 01:20, Jan 20, 2005 (UTC)"
xnndxjOlrnU30r7jHV8U0FdqUeA=,if you have an objection
9HBUqKqHOBcEkxi4SI6S0eNHEo0=,"The order of the rows is defined at the WikiProject. debate the change there.  Right now, you're editing just to war.    @ 04:38, 2005 Jan 20 (UTC)"
vchxHErH1dT2fDgf6iI0PD55nM8=,"Well, I didn't put the second map in (only the third one), so it's fine with me if you want to remove it.    13:36, Jan 20, 2005 (UTC)"
M2vDGwvpMJ+iFnuseZWS6lWiNko=,""" But origin of this word came from the Tatar language,and means """"blue-yellow""""."""
1snlYCHUzn8ZNLhhMx9J3lBl8Mo=,"Grrr. Would you believe your note didn't show up on my talk page? No, I don't want to change your edits - I believe your contributions were more substantial than you give yourself credit for. Not sure, however, I've been working on that page for a while, At any rate, would you mind telling me what the redirect is so that I can avoid it in the future? Best regards, 15:19, 20 Jan 2005 (UTC)"
tMvEiGGDC1PM+hWVHvn6f9VSfpI=,"Do you want to be blocked from editing? If not, stop vandalizing articles.  15:35, 20 Jan 2005 (UTC)"
11hd55Ge/nCI6YSdaUEuMt/Pisw=,"""

That's ridiculous. First of all, they are NOT the only two people editing this page. Second of all, regardless of THEIR behavior, YOU should always behave decorously. This is not some """"ends justify the means"""" conflict. When someone asks you to justify your edit, do it. Period. If you can't do that, you shouldn't make edits.  18:37, 20 Jan 2005 (UTC)"""
Bz+tN/Y+KbKeOQ7p/l2re5ADjNg=,"Current Events Story
Hi, I removed the story you posted on Cuurent Events for several reasons:
 The story didn't seem to belong on the date where you placed it. If the story was reported in a newspaper dated January 13th, it shouldn't be listed under the January 20th events.
 I know this may be an important story in Belize, but (as far as I can tell) only one newspaper is carrying it and there are no hits on Google News. It doesn't appear to be of global importance, which is usually what it takes to be included on Current Events.
 The summary was way too long. Two or three sentences is usually the maximum for a summary. If it wasn't for the first two points, I would have attempted to edit the summary instead of deleting. 

For now, I'm going to remove the story, but if you can find more sources, please feel free to include a short summary and link on the correct date.  18:44, 20 Jan 2005 (UTC)"
C3Wn/HYtk1S94IkjBWOaR7a/im8=," (UTC)

The V comes from Aviation (cf. AVB Aviation Logistics Support Ship) 02:21, 21 Jan 2005"
